Landolt	U	(0.35)	0.036000000000000004
Landolt	B	(0.43)	0.03
Landolt	V	(0.54)	0.023
Landolt	R	(0.64)	0.018000000000000002
Landolt	I	(0.80)	0.012
UKIRT	J	(1.25)	0.006
UKIRT	H	(1.66)	0.004
UKIRT	K	(2.19)	0.002
UKIRT	L'	(3.78)	0.001
SDSS	u	(0.36)	0.035
SDSS	g	(0.47)	0.027000000000000003
SDSS	r	(0.62)	0.019
SDSS	i	(0.75)	0.013999999999999999
SDSS	z	(0.89)	0.01
